,id,name
13304,IN.POV.HH.DRNKNGWATER.URBN.PCT,Households Access to Safe Drinking Water - Urban (%)
13305,IN.POV.HH.SLUMS.NUM,Households in Slums (Number)
13306,IN.POV.HOUSNG.URBN.NUM,"Urban housing - approved (number, cumulative total)"
13307,IN.POV.INF.MORTRATE,"Infant Mortality Rate (per 1,000)"
13308,IN.POV.INF.MORTRATE.UNDR5,"Under 5 Mortality Rate (Per 1,000)"
13309,IN.POV.LIT.RAT.FEMALE,Literacy Rate Female (%)
13310,IN.POV.LIT.RAT.MALE,Literacy Rate Male (%)
13311,IN.POV.LIT.RAT.RURL,"Literacy rate, Rural (%)"
13312,IN.POV.LIT.RAT.SLUMS.FEMALE.PCT,Literacy Rate in Slums-Female (%)
13313,IN.POV.LIT.RAT.SLUMS.MALE.PCT,Literacy Rate in Slums - Male (%)
13314,IN.POV.LIT.RAT.SLUMS.TOTL.PCT,Literacy Rate in Slums  - Total (%)
13315,IN.POV.LIT.RAT.TOTL,Literacy Rate (%)
13316,IN.POV.LIT.RAT.URBN,"Literacy rate, Urban (%)"
13317,IN.POV.LTRIN.POV.AWAY,Latrine not available within premises
13318,IN.POV.LTRIN.POV.WITHIN,Latrine facility available within premises
13319,IN.POV.MIGRNTS.5TO9YEARS.NUM,"Migrants, Total: 5 to 9 years  residence (Number)"
13320,IN.POV.MIGRNTS.FEMALE.1TO4YEARS.NUM,"Migrants, Female 1 to 4 years  residence (Number)"
13321,IN.POV.MIGRNTS.FEMALE.5TO9YEARS.NUM,"Migrants, Female: 5 to 9 years  residence (Number)"
13322,IN.POV.MIGRNTS.FEMALE.NUM,Migrants - Female (Number)
13323,IN.POV.MIGRNTS.FEMALE.UNDER1YEAR.NUM,"Migrants, Female: less than 1 Year  residence (Number)"
13324,IN.POV.MIGRNTS.MALE.1TO4YEARS.NUM,"Migrants, Male: 1 to 4 years  residence (Number)"
13325,IN.POV.MIGRNTS.MALE.5TO9YEARS.NUM,"Migrants, Male: 5 to 9 years  residence (Number)"
13326,IN.POV.MIGRNTS.MALE.NUM,Migrants - Male (Number)
13327,IN.POV.MIGRNTS.MALE.UNDER1YEAR.NUM,"Migrants, Male: less than 1 Year  residence (Number)"
13328,IN.POV.MIGRNTS.TOTL.1TO4YEARS.NUM,"Migrants, Total: 1 to 4 years  residence (Number)"
13329,IN.POV.MIGRNTS.TOTL.NUM,"Migrants, Total (Number)"
13330,IN.POV.MIGRNTS.TOTL.UNDER1YEAR.NUM,"Migrants, Total: less than 1 Year  residence (Number)"
13331,IN.POV.SLUM.POP.FEMALE.NUM,Total Slum Population - Female (Number)
13332,IN.POV.SLUM.POP.MALE.NUM,Total Slum Population - Male (Number)
13333,IN.POV.SLUM.POP.TOTL.NUM,Total Slum Population (Number)
13334,IN.POV.WORKERS.SLUMS.FEMALE.NUM,Total Workers in Slums - Female (Number)
13335,IN.POV.WORKERS.SLUMS.MALE.NUM,Total Workers in Slums - Male (Number)
13336,IN.POV.WORKERS.SLUMS.TOTL.NUM,Total Workers in Slums (Number)
13337,IN.TRANSPORT.NATLHWY.BELOWSTD,National Highways (surfaced length) - Below standard single lane (KMs)
13338,IN.TRANSPORT.NATLHWY.DBLLANE,National Highways (surfaced length) - Standard double lane (KMs)
13339,IN.TRANSPORT.NATLHWY.MULTLANE,National Highways (surfaced length) - Standard multi lane (KMs)
13340,IN.TRANSPORT.NATLHWY.ONELANESTD,National Highways (surfaced length) - Standard single lane (KMs)
13341,IN.TRANSPORT.NATLHWY.TOTL,National Highways (surfaced length) - Total (KMs)
13342,IN.TRANSPORT.RD.URBN,Urban Roads (KMs)
13343,IN.TRANSPORT.RD.URBN.BTCC.SURFACE,"Urban Roads,  B.T/C.C surface (KMs)"
13344,IN.TRANSPORT.RD.URBN.SURFACED,Urban Roads Surfaced (KMs)
13345,IN.TRANSPORT.RD.URBN.WBM.SURFACE,"Urban Roads, W.B.M. surface (KMs)"
13346,IN.TRANSPORT.RDCRASH.INJURD.NUM,Number of seriously injured in road traffic crashes
13347,IN.TRANSPORT.RDCRASH.NUM,Number of road crashes
13348,IN.TRANSPORT.RURLRD.DENSIT,Rural Road Density (KMs/1000 Population)
13349,IN.TRANSPORT.TRAFDEATH.NUM,Number of road traffic deaths
13350,IN.TRANSPORT.URBNRD.DENSIT,Urban Road Density (KMs Per 1000 Population)
13351,inactive.t.d,Has an inactive account  (% age 15+)
13352,inactive.t.d.1,"Has an inactive account, women (% age 15+)"
13353,inactive.t.d.10,"Has an inactive account, urban (% age 15+)"
13354,inactive.t.d.11,"Has an inactive account, out of laborforce (% age 15+)"
13355,inactive.t.d.12,"Has an inactive account, in laborforce (% age 15+)"
13356,inactive.t.d.2,"Has an inactive account, men (% age 15+)"
13357,inactive.t.d.3,"Has an inactive account, young (% ages 15-24)"
13358,inactive.t.d.4,"Has an inactive account, older (% age 25+)"
13359,inactive.t.d.5,"Has an inactive account, primary education or less (% age 15+)"
13360,inactive.t.d.6,"Has an inactive account, secondary education or more (% age 15+)"
13361,inactive.t.d.7,"Has an inactive account, poorest 40% (% age 15+)"
13362,inactive.t.d.8,"Has an inactive account, richest 60% (% age 15+)"
13363,inactive.t.d.9,"Has an inactive account, rural (% age 15+)"
13364,inactive.t.d.s,"Has an inactive account (% with an account, age 15+)"
13365,Internet,Has access to the Internet (% age 15+)
13366,internet.1,"Used the internet in the past three months, women (% age 15+)"
13367,internet.10,"Used the internet in the past three months, urban (% age 15+)"
13368,internet.11,"Used the internet in the past three months, out of laborforce (% age 15+)"
13369,internet.12,"Used the internet in the past three months, in laborforce (% age 15+)"
13370,internet.2,"Used the internet in the past three months, men (% age 15+)"
13371,internet.3,"Used the internet in the past three months, young (% ages 15-24)"
13372,internet.4,"Used the internet in the past three months, older (% age 25+)"
13373,internet.5,"Used the internet in the past three months, primary education or less (% age 15+)"
13374,internet.6,"Used the internet in the past three months, secondary education or more (% age 15+)"
13375,internet.7,"Used the internet in the past three months, poorest 40% (% age 15+)"
13376,internet.8,"Used the internet in the past three months, richest 60% (% age 15+)"
13377,internet.9,"Used the internet in the past three months, rural (% age 15+)"
13378,IP.IDS.NRCT,"Industrial design applications, nonresident, by count"
13379,IP.IDS.RSCT,"Industrial design applications, resident, by count"
13380,IP.JRN.ARTC.SC,Scientific and technical journal articles
13381,IP.PAT.NRES,"Patent applications, nonresidents"
13382,IP.PAT.RESD,"Patent applications, residents"
13383,IP.TMK.AGGD,"Trademark applications, aggregate direct"
13384,IP.TMK.MDRD,"Trademark applications, Madrid"
13385,IP.TMK.NRCT,"Trademark applications, nonresident, by count"
13386,IP.TMK.NRES,"Trademark applications, direct nonresident"
13387,IP.TMK.RESD,"Trademark applications, direct resident"
13388,IP.TMK.RSCT,"Trademark applications, resident, by count"
13389,IP.TMK.TOTL,"Trademark applications, total"
13390,IPTOTNSKD,"Industrial Production, constant US$"
13391,IPTOTSAKD,"Industrial Production, constant US$, seas. adj."
13392,IQ.CPA.BREG.XQ,CPIA business regulatory environment rating (1=low to 6=high)
13393,IQ.CPA.DEBT.XQ,CPIA debt policy rating (1=low to 6=high)
13394,IQ.CPA.ECON.XQ,CPIA economic management cluster average (1=low to 6=high)
13395,IQ.CPA.ENVR.XQ,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)
13396,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management rating (1=low to 6=high)
13397,IQ.CPA.FINS.XQ,CPIA financial sector rating (1=low to 6=high)
13398,IQ.CPA.FISP.XQ,CPIA fiscal policy rating (1=low to 6=high)
13399,IQ.CPA.GNDR.XQ,CPIA gender equality rating (1=low to 6=high)
13400,IQ.CPA.HRES.XQ,CPIA building human resources rating (1=low to 6=high)
13401,IQ.CPA.IRAI.XQ,IDA resource allocation index (1=low to 6=high)
13402,IQ.CPA.MACR.XQ,CPIA macroeconomic management rating (1=low to 6=high)
13403,IQ.CPA.PADM.XQ,CPIA quality of public administration rating (1=low to 6=high)
13404,IQ.CPA.PRES.XQ,CPIA equity of public resource use rating (1=low to 6=high)
13405,IQ.CPA.PROP.XQ,CPIA property rights and rule-based governance rating (1=low to 6=high)
13406,IQ.CPA.PROT.XQ,CPIA social protection rating (1=low to 6=high)
13407,IQ.CPA.PUBS.XQ,CPIA public sector management and institutions cluster average (1=low to 6=high)
13408,IQ.CPA.REVN.XQ,CPIA efficiency of revenue mobilization rating (1=low to 6=high)
13409,IQ.CPA.SOCI.XQ,CPIA policies for social inclusion/equity cluster average (1=low to 6=high)
13410,IQ.CPA.STRC.XQ,CPIA structural policies cluster average (1=low to 6=high)
13411,IQ.CPA.TRAD.XQ,CPIA trade rating (1=low to 6=high)
13412,IQ.CPA.TRAN.XQ,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)"
13413,IQ.ICR.RISK.XQ,ICRG composite risk rating (0=highest risk to 100=lowest)
13414,IQ.PPN.REGQ.S0,Assessment of country’s adherence to the best regulatory practices at the preparation stage of PPP project (scale 1-100)
13415,IQ.PPN.REGQ.S1,Assessment of country’s adherence to the best regulatory practices at the procurement stage of PPP project (scale 1-100)
13416,IQ.PPN.REGQ.S2,Assessment of country’s adherence to the best regulatory practices at the management stage of PPP project (scale 1-100)
13417,IQ.PPN.REGQ.S3,"Assessment of country’s adherence to the best regulatory practices, procurement of unsolicited proposals (scale 1-100)"
13418,IQ.SCI.MTHD,Methodology assessment of statistical capacity (scale 0 - 100)
13419,IQ.SCI.OVRL,Overall level of statistical capacity (scale 0 - 100)
13420,IQ.SCI.PRDC,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100)
13421,IQ.SCI.SRCE,Source data assessment of statistical capacity (scale 0 - 100)
13422,IQ.SPI.OVRL,Statistical performance indicators (SPI): Overall score (scale 0-100)
13423,IQ.SPI.PIL1,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100)
13424,IQ.SPI.PIL2,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100)
13425,IQ.SPI.PIL3,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100)
13426,IQ.SPI.PIL4,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100)
13427,IQ.SPI.PIL5,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100)
13428,IQ.WEF.CUST.XQ,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)"
13429,IQ.WEF.PORT.XQ,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)"
13430,IS.AIR.DPRT,"Air transport, registered carrier departures worldwide"
13431,IS.AIR.DPRT.P3,Aircraft departures (thousands)
13432,IS.AIR.GOOD.MT.K1,"Air transport, freight (million ton-km)"
13433,IS.AIR.PSGR,"Air transport, passengers carried"
13434,IS.AIR.PSGR.P3,"Air transport, passengers carried (thousands)"
13435,IS.ROD.DESL.KT,Road sector diesel fuel consumption (kt of oil equivalent)
13436,IS.ROD.DESL.PC,Road sector diesel fuel consumption per capita (kg of oil equivalent)
13437,IS.ROD.DNST.K2,Road density (km of road per 100 sq. km of land area)
13438,IS.ROD.ENGY.KT,Road sector energy consumption (kt of oil equivalent)
13439,IS.ROD.ENGY.PC,Road sector energy consumption per capita (kg of oil equivalent)
13440,IS.ROD.ENGY.ZS,Road sector energy consumption (% of total energy consumption)
13441,IS.ROD.GOOD.MT.K6,"Roads, goods transported (million ton-km)"
13442,IS.ROD.PAVE.ZS,"Roads, paved (% of total roads)"
13443,IS.ROD.PSGR.K6,"Roads, passengers carried (million passenger-km)"
13444,IS.ROD.SGAS.KT,Road sector gasoline fuel consumption (kt of oil equivalent)
13445,IS.ROD.SGAS.PC,Road sector gasoline fuel consumption per capita (kg of oil equivalent)
13446,IS.ROD.TOTL.KM,"Roads, total network (km)"
13447,IS.RRS.DESL.ZS,Diesel locomotives available (in service as % of total diesel locomotives)
13448,IS.RRS.DNST,Rail traffic density (passengers and freight/km)
13449,IS.RRS.ELEC.KM,"Rail lines, electric (km)"
13450,IS.RRS.EMPL.TU.ZS,Railway employee productivity (traffic units per employee)
13451,IS.RRS.GOOD.KM,"Railways, good hauled (ton-km)"
13452,IS.RRS.GOOD.KM.PP.ZS,"Railways, goods transported (ton-km per PPP $ million of GDP)"
13453,IS.RRS.GOOD.MT.K6,"Railways, goods transported (million ton-km)"
13454,IS.RRS.PASG.K2.PP.ZS,"Railways, passenger-km (per PPP $ million of GDP)"
13455,IS.RRS.PASG.KM,"Railways, passengers carried (million passenger-km)"
13456,IS.RRS.TOTL.KM,Rail lines (total route-km)
13457,IS.RRS.TRFF.PF,Ratio of rail passenger tariffs to freight tariffs
13458,IS.SHP.GCNW.XQ,Liner shipping connectivity index (maximum value in 2004 = 100)
13459,IS.SHP.GOOD.TU,Container port traffic (TEU: 20 foot equivalent units)
13460,IS.VEH.NVEH.P3,"Motor vehicles (per 1,000 people)"
13461,IS.VEH.PCAR.P3,"Passenger cars (per 1,000 people)"
13462,IS.VEH.ROAD.K1,Vehicles (per km of road)
13463,IT.BBD.USEC.CD,Fixed broadband Internet access tariff (US$ per month)
13464,IT.CEL.COVR.ZS,Population covered by mobile cellular network (%)
13465,IT.CEL.SETS,Mobile cellular subscriptions
13466,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people)
13467,IT.CEL.SETS.P3,"Mobile phone subscribers (per 1,000 people)"
13468,IT.CEL.USEC.CD,Price basket for mobile (US$ per month)
13469,IT.CELL.3MIN.CD.OP,Mobile cellular - price of 3-minute local call (off-peak rate - current US$)
13470,IT.CELL.3MIN.CD.PK,Mobile cellular - price of 3-minute local call (peak rate - current US$)
13471,IT.CELL.3MIN.CN.OP,Mobile cellular - price of 3-minute local call (off-peak rate - current LCU)
13472,IT.CELL.3MIN.CN.PK,Mobile cellular - price of 3-minute local call (peak rate - current LCU)
13473,IT.CELL.MSUB.CD,Mobile cellular monthly subscription (current US$)
13474,IT.CELL.MSUB.CN,Mobile cellular monthly subscription (current LCU)
13475,IT.CELL.PO.CONN.CD,Mobile cellular postpaid connection charge (current US$)
13476,IT.CELL.PO.CONN.CN,Mobile cellular postpaid connection charge (current LCU)
13477,IT.CELL.PR.CONN.CD,Mobile cellular prepaid connection charge (current US$)
13478,IT.CELL.PR.CONN.CN,Mobile cellular prepaid connection charge (current LCU)
13479,IT.CMP.PCMP,Personal computers
13480,IT.CMP.PCMP.ED,Personal computers installed in education
13481,IT.CMP.PCMP.P2,Personal computers (per 100 people)
13482,IT.CMP.PCMP.P3,"Personal computers (per 1,000 people)"
13483,IT.FAX.MACH.P3,"Fax machines (per 1,000 people)"
13484,IT.INT.TRAF.MN,"International telecom, outgoing traffic (minutes per subscriber)"
13485,IT.INT.TRAF.MN.PS,"International telecom, outgoing traffic (minutes per subscriber)"
13486,IT.INT.TTRF.MN,"International voice traffic, total fixed and mobile (out and in, minutes)"
13487,IT.INT.TTRF.MN.PC,"International voice traffic, total fixed and mobile (minutes per person)"
13488,IT.MBL.USEC.CD,Mobile cellular prepaid tariff (US$ per month)
13489,IT.MLT.3MIN.CD.OP,Price of a 3-minute fixed telephone local call (off-peak rate - current US$)
13490,IT.MLT.3MIN.CD.PK,Price of a 3-minute fixed telephone local call (peak rate - current US$)
13491,IT.MLT.3MIN.CD.US,Telephone average cost of call to US (US$ per three minutes)
13492,IT.MLT.3MIN.CN.OP,Price of a 3-minute fixed telephone local call (off-peak rate - current LCU)
13493,IT.MLT.3MIN.CN.PK,Price of a 3-minute fixed telephone local call (peak rate - current LCU)
13494,IT.MLT.BCONN.CD,Business telephone connection charge (current US$)
13495,IT.MLT.BCONN.CN,Business telephone connection charge (current LCU)
13496,IT.MLT.BSUB.CD,Business telephone monthly subscription (current US$)
13497,IT.MLT.BSUB.CN,Business telephone monthly subscription (current LCU)
13498,IT.MLT.CLCL.CD,Telephone average cost of local call (US$ per three minutes)
13499,IT.MLT.CONN.CD,Residential telephone connection charge (current US$)
13500,IT.MLT.CONN.CN,Residential telephone connection charge (current LCU)
13501,IT.MLT.EMPL,Telephone mainlines per employee
13502,IT.MLT.FALT.CL,Telephone faults cleared by next working day (%)
13503,IT.MLT.FALT.M2,Telephone faults (per 100 mainlines)
13504,IT.MLT.INVS.CD,Fixed telephone service investment (current US$)
13505,IT.MLT.INVS.CN,Fixed telephone service investment (current LCU)
13506,IT.MLT.LCTY.P3,"Telephone mainlines in largest city (per 1,000 people)"
13507,IT.MLT.MAIN,Fixed telephone subscriptions
13508,IT.MLT.MAIN.P2,Fixed telephone subscriptions (per 100 people)
13509,IT.MLT.MAIN.P3,"Telephone mainlines (per 1,000 people)"
13510,IT.MLT.REVN.CD,Revenue from fixed telephone service (current US$)
13511,IT.MLT.REVN.CN,Revenue from fixed telephone service (current LCU)
13512,IT.MLT.REVN.ZS,Telephone revenue per mainline (current US$)
13513,IT.MLT.RSUB.CD,Residential monthly telephone subscription (current US$)
13514,IT.MLT.RSUB.CN,Residential monthly telephone subscription (current LCU)
13515,IT.MLT.USEC.CD,Price basket for residential fixed line (US$ per month)
13516,IT.MLT.WAIT,"Telephone mainlines, waiting list"
13517,IT.MLT.WAIT.P3,"Telephone mainlines, waiting list (thousands)"
13518,IT.MLT.WAIT.YR,Invalid Code
13519,IT.MOB.COV.ZS,Population coverage of mobile cellular telephony (%)
13520,IT.MOB.INVS.CD,Mobile communication investment (current US$)
13521,IT.MOB.INVS.CN,Mobile communication investment (current LCU)
13522,IT.MOB.REVN.CD,Revenue from mobile communication (current US$)
13523,IT.MOB.REVN.CN,Revenue from mobile communication (current LCU)
13524,IT.NET.BBND,Fixed broadband subscriptions
13525,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people)
13526,IT.NET.BBND.P3,"Broadband subscribers (per 1,000 people)"
13527,IT.NET.BNDW,International Internet bandwidth (Mbps)
13528,IT.NET.BNDW.PC,International Internet bandwidth (bits per person)
13529,IT.NET.CONN.CD,Fixed broadband Internet connection charge (current US$)
13530,IT.NET.CONN.CN,Fixed broadband Internet connection charge (current LCU)
13531,IT.NET.EDUC.ZS,Schools connected to the Internet (%)
13532,IT.NET.HOST.P4,"Internet hosts (per 10,000 people)"
13533,IT.NET.ISPC.CD,Internet service provider access charges ($ per 30 off-peak hours)
13534,IT.NET.SECR,Secure Internet servers
13535,IT.NET.SECR.P6,Secure Internet servers (per 1 million people)
13536,IT.NET.SUB.CD,Fixed broadband Internet monthly subscription (current US$)
13537,IT.NET.SUB.CN,Fixed broadband Internet monthly subscription (current LCU)
13538,IT.NET.TELC.CD,Internet telephone access charges ($ per 30 off-peak hours)
13539,IT.NET.USEC.CD,Price basket for Internet (US$ per month)
13540,IT.NET.USEC.ZS,Internet total monthly price (% of monthly GNI per capita)
13541,IT.NET.USER,Internet users
13542,IT.NET.USER.FE.ZS,"Individuals using the Internet, female (% of female population)"
13543,IT.NET.USER.MA.ZS,"Individuals using the Internet, male (% of male population)"
13544,IT.NET.USER.P2,Internet users (per 100 people)
13545,IT.NET.USER.P3,"Internet users (per 1,000 people)"
13546,IT.NET.USER.ZS,Individuals using the Internet (% of population)
13547,IT.PAY.PHONES,Public payphones
13548,IT.PAY.PHONES.P3,"Public payphones (per 1,000 people)"
13549,IT.PC.HOUS.ZS,Homes with a personal computer (%)
13550,IT.PRT.NEWS.P3,"Daily newspapers (per 1,000 people)"
13551,IT.RAD.HOUS.ZS,Households with a radio (%)
13552,IT.RAD.SETS,Number of radio sets 
13553,IT.RAD.SETS.P3,"Radio sets (per 1,000 people)"
13554,IT.RES.USEC.CD,Residential fixed line telephone tariff (US$ per month)
13555,IT.TEL.EMPL.TO,"Telephone employees, total"
13556,IT.TEL.HOUS.ZS,Households with a telephone (%)
13557,IT.TEL.INVS.CD,Total annual investment in telecom (current US$)
13558,IT.TEL.INVS.CN,Telecommunications investment (current LCU)
13559,IT.TEL.INVS.RV.ZS,Telecommunications investment (% of revenue)
13560,IT.TEL.REVN.CD,Total revenue from all telecommunication services (current US$)
13561,IT.TEL.REVN.CN,Telecommunications revenue (current LCU)
13562,IT.TEL.REVN.GD.ZS,Telecommunications revenue (% GDP)
13563,IT.TEL.TOTL,Mobile and fixed-line telephone subscribers
13564,IT.TEL.TOTL.EM,Fixed line and mobile cellular subscriptions per employee
13565,IT.TEL.TOTL.P2,Fixed line and mobile cellular subscriptions (per 100 people)
13566,IT.TEL.TOTL.P3,"Telephone (mainlines and mobile phone) subscribers (per 1,000 people)"
13567,IT.TEL.UNMT.ZS,Unmet demand (% of waiting list to number main fixed telephone lines in operation)
13568,IT.TELC.IM.CD,Telecommunication equipment - import (current US$)
13569,IT.TELC.XP.CD,Telecommunication equipment - export (current US$)
13570,IT.TVS.CABL.P3,"Cable television subscribers (per 1,000 people)"
13571,IT.TVS.HOUS.ZS,Households with television (%)
13572,IT.TVS.SETS.P3,"Television sets (per 1,000 people)"
13573,JI.AGE.MPYR,"Average age of employers, aged 15-64, total"
13574,JI.AGE.MPYR.FE,"Average age of employers, aged 15-64, female"
13575,JI.AGE.MPYR.HE,"Average age of employers, aged 15-64, above primary education"
13576,JI.AGE.MPYR.LE,"Average age of employers, aged 15-64, primary education and below"
13577,JI.AGE.MPYR.MA,"Average age of employers, aged 15-64, male"
13578,JI.AGE.MPYR.OL,"Average age of employers, aged 25-64"
13579,JI.AGE.MPYR.RU,"Average age of employers, aged 15-64, rural"
13580,JI.AGE.MPYR.UR,"Average age of employers, aged 15-64, urban"
13581,JI.AGE.MPYR.YG,"Average age of employers, aged 15-24"
13582,JI.AGE.SELF,"Average age of self-employed or unpaid workers, aged 15-64, total"
13583,JI.AGE.SELF.FE,"Average age of self-employed or unpaid workers, aged 15-64, female"
13584,JI.AGE.SELF.HE,"Average age of self-employed or unpaid workers, aged 15-64, above primary education"
13585,JI.AGE.SELF.LE,"Average age of self-employed or unpaid workers, aged 15-64, primary education and below"
13586,JI.AGE.SELF.MA,"Average age of self-employed or unpaid workers, aged 15-64, male"
13587,JI.AGE.SELF.OL,"Average age of self-employed or unpaid workers, aged 25-64"
13588,JI.AGE.SELF.RU,"Average age of self-employed or unpaid workers, aged 15-64, rural"
13589,JI.AGE.SELF.UR,"Average age of self-employed or unpaid workers, aged 15-64, urban"
13590,JI.AGE.SELF.YG,"Average age of self-employed or unpaid workers, aged 15-24"
13591,JI.AGE.TOTL,"Average age, total"
13592,JI.AGE.TOTL.FE,"Average age, female"
13593,JI.AGE.TOTL.HE,"Average age, above primary education"
13594,JI.AGE.TOTL.LE,"Average age, primary education and below"
13595,JI.AGE.TOTL.MA,"Average age, male"
13596,JI.AGE.TOTL.OL,"Average age, aged 25-64"
13597,JI.AGE.TOTL.RU,"Average age, rural"
13598,JI.AGE.TOTL.UR,"Average age, urban"
13599,JI.AGE.TOTL.YG,"Average age, aged 15-24"
13600,JI.AGE.WAGE,"Average age of wage workers, aged 15-64, total"
13601,JI.AGE.WAGE.FE,"Average age of wage workers, aged 15-64, female"
13602,JI.AGE.WAGE.HE,"Average age of wage workers, aged 15-64, above primary education"
13603,JI.AGE.WAGE.LE,"Average age of wage workers, aged 15-64, primary education and below"
13604,JI.AGE.WAGE.MA,"Average age of wage workers, aged 15-64, male"
13605,JI.AGE.WAGE.OL,"Average age of wage workers, aged 25-64"
13606,JI.AGE.WAGE.RU,"Average age of wage workers, aged 15-64, rural"
13607,JI.AGE.WAGE.UR,"Average age of wage workers, aged 15-64, urban"
13608,JI.AGE.WAGE.YG,"Average age of wage workers, aged 15-24"
13609,JI.AGE.WORK,"Average age of workers, aged 15-64, total"
13610,JI.AGE.WORK.FE,"Average age of workers, aged 15-64, female"
13611,JI.AGE.WORK.HE,"Average age of workers, aged 15-64, above primary education"
13612,JI.AGE.WORK.LE,"Average age of workers, aged 15-64, primary education and below"
13613,JI.AGE.WORK.MA,"Average age of workers, aged 15-64, male"
13614,JI.AGE.WORK.OL,"Average age of workers, aged 25-64"
13615,JI.AGE.WORK.RU,"Average age of workers, aged 15-64, rural"
13616,JI.AGE.WORK.UR,"Average age of workers, aged 15-64, urban"
13617,JI.AGE.WORK.YG,"Average age of workers, aged 15-24"
13618,JI.AGR.AGES,"Average age of workers in the agricultural sector, aged 15-64, total"
13619,JI.AGR.AGES.FE,"Average age of workers in the agricultural sector, aged 15-64, female"
13620,JI.AGR.AGES.HE,"Average age of workers in the agricultural sector, aged 15-64, above primary education"
13621,JI.AGR.AGES.LE,"Average age of workers in the agricultural sector, aged 15-64, primary education and below"
13622,JI.AGR.AGES.MA,"Average age of workers in the agricultural sector, aged 15-64, male"
13623,JI.AGR.AGES.OL,"Average age of workers in the agricultural sector, aged 25-64"
13624,JI.AGR.AGES.RU,"Average age of workers in the agricultural sector, aged 15-64, rural"
13625,JI.AGR.AGES.UR,"Average age of workers in the agricultural sector, aged 15-64, urban"
13626,JI.AGR.AGES.YG,"Average age of workers in the agricultural sector, aged 15-24"
13627,JI.AGR.WAGE.FE.ZS,"Wage employment in agriculture, aged 15-64, female (% of female workers in the agricultural sector)"
13628,JI.AGR.WAGE.HE.ZS,"Wage employment in agriculture, aged 15-64, above primary education (% of workers with high education in the agricultural sector)"
13629,JI.AGR.WAGE.LE.ZS,"Wage employment in agriculture, aged 15-64, primary education and below (% of workers with low education in the agricultural sector)"
13630,JI.AGR.WAGE.MA.ZS,"Wage employment in agriculture, aged 15-64, male (% of male workers in the agricultural sector)"
13631,JI.AGR.WAGE.MD.CN,"Median earnings per month in the agricultural sector, aged 15-64, local currency values, total"
13632,JI.AGR.WAGE.MD.FE.CN,"Median earnings per month in the agricultural sector, aged 15-64, local currency values, female"
13633,JI.AGR.WAGE.MD.HE.CN,"Median earnings per month in the agricultural sector, aged 15-64, local currency values, above primary education"
13634,JI.AGR.WAGE.MD.LE.CN,"Median earnings per month in the agricultural sector, aged 15-64, local currency values, primary education and below"
13635,JI.AGR.WAGE.MD.MA.CN,"Median earnings per month in the agricultural sector, aged 15-64, local currency values, male"
13636,JI.AGR.WAGE.MD.OL.CN,"Median earnings per month in the agricultural sector, aged 25-64, local currency values"
13637,JI.AGR.WAGE.MD.RU.CN,"Median earnings per month in the agricultural sector, aged 15-64, local currency values, rural"
13638,JI.AGR.WAGE.MD.UR.CN,"Median earnings per month in the agricultural sector, aged 15-64, local currency values, urban"
13639,JI.AGR.WAGE.MD.YG.CN,"Median earnings per month in the agricultural sector, aged 15-24, local currency values"
13640,JI.AGR.WAGE.OL.ZS,"Wage employment in agriculture, aged 25-64 (% of workers aged 25-64 in the agricultural sector)"
13641,JI.AGR.WAGE.RU.ZS,"Wage employment in agriculture, aged 15-64, rural (% of rural workers in the agricultural sector)"
13642,JI.AGR.WAGE.UR.ZS,"Wage employment in agriculture, aged 15-64, urban (% of urban workers in the agricultural sector)"
13643,JI.AGR.WAGE.YG.ZS,"Wage employment in agriculture, aged 15-24 (% of workers aged 15-24 in the agricultural sector)"
13644,JI.AGR.WAGE.ZS,"Wage employment in agriculture, aged 15-64, total (% of total workers in the agricultural sector)"
13645,JI.EDU.17UP,"Average number of completed years in formal education, aged 17 and above, total"
13646,JI.EDU.17UP.FE,"Average number of completed years in formal education, aged 17 and above, female"
13647,JI.EDU.17UP.HE,"Average number of completed years in formal education, aged 17 and above, above primary education"
13648,JI.EDU.17UP.LE,"Average number of completed years in formal education, aged 17 and above, primary education and below"
13649,JI.EDU.17UP.MA,"Average number of completed years in formal education, aged 17 and above, male"
13650,JI.EDU.17UP.OL,"Average number of completed years in formal education, aged 25 and above"
13651,JI.EDU.17UP.RU,"Average number of completed years in formal education, aged 17 and above, rural"
13652,JI.EDU.17UP.UR,"Average number of completed years in formal education, aged 17 and above, urban"
13653,JI.EDU.17UP.YG,"Average number of completed years in formal education, aged 17-24"
13654,JI.EMP.1524.FE.ZS,"Youth employment rate, aged 15-24, female (% of female youth labor force)"
